ID_Transaccion,Fecha_Hora,Monto_CLP,Medio_Pago,Pasarela_Origen,Pais_IP,Dispositivo,Score_Riesgo_Engine,Intentos_Fallidos_Previos,Es_Fraude
TXN-2026-01080,2026-08-06 06:03:00,108000.0,Tarjeta Debito,Mercado Pago,Chile,Web Desktop,0.01,0,0
TXN-2026-01081,2026-08-11 14:50:00,6500.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.25,0,0
TXN-2026-01082,2026-08-14 04:21:00,3600.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.05,0,0
TXN-2026-01083,2026-02-10 19:18:00,12700.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.13,0,0
TXN-2026-01084,2026-05-25 08:31:00,41700.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.93,3,1
TXN-2026-01085,2026-02-21 07:00:00,10200.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.23,0,0
TXN-2026-01086,2026-08-18 21:31:00,26900.0,Prepago Digital,Kushki,Chile,Mobile App iOS,0.38,0,0
TXN-2026-01087,2026-06-22 21:36:00,4900.0,Prepago Digital,Kushki,Chile,Mobile App Android,0.18,0,0
TXN-2026-01088,2026-04-22 06:32:00,66900.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.32,0,0
TXN-2026-01089,2026-03-12 04:19:00,2900.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.08,0,0
TXN-2026-01090,2026-02-01 17:09:00,52100.0,Prepago Digital,Getnet,Chile,Mobile App iOS,0.44,1,0
TXN-2026-01091,2026-08-01 01:09:00,4900.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.27,0,0
TXN-2026-01092,2026-05-28 20:50:00,12400.0,Transferencia Khipu,Mercado Pago,Chile,Mobile App iOS,0.03,0,0
TXN-2026-01093,2026-08-03 17:52:00,33800.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.4,0,0
TXN-2026-01094,2026-07-23 08:21:00,9000.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.45,0,0
TXN-2026-01095,2026-05-18 10:58:00,8200.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.35,0,0
TXN-2026-01096,2026-01-04 17:24:00,24500.0,Tarjeta Credito,Getnet,Perú,Mobile App Android,0.08,0,0
TXN-2026-01097,2026-05-08 11:15:00,60900.0,Tarjeta Credito,Getnet,Colombia,Web Desktop,0.41,0,0
TXN-2026-01098,2026-01-25 01:12:00,18800.0,Tarjeta Credito,Mercado Pago,Argentina,Mobile App Android,0.05,0,0
TXN-2026-01099,2026-08-02 06:53:00,24000.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.1,0,0
TXN-2026-01100,2026-06-22 02:18:00,40100.0,Tarjeta Debito,Getnet,Chile,Mobile App Android,0.42,0,0
TXN-2026-01101,2026-05-31 19:01:00,5800.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.01,0,0
TXN-2026-01102,2026-01-26 05:18:00,20200.0,Tarjeta Credito,Webpay Plus,Colombia,Web Mobile,0.42,0,0
TXN-2026-01103,2026-07-06 11:18:00,33500.0,Tarjeta Debito,Kushki,Chile,Web Desktop,0.08,0,0
TXN-2026-01104,2026-07-09 00:13:00,12100.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.07,0,0
TXN-2026-01105,2026-05-15 05:53:00,21300.0,Prepago Digital,Webpay Plus,Chile,Mobile App iOS,0.01,0,0
TXN-2026-01106,2026-04-07 22:02:00,9100.0,Tarjeta Credito,Getnet,Argentina,Web Desktop,0.02,0,0
TXN-2026-01107,2026-05-04 09:26:00,21500.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.38,1,0
TXN-2026-01108,2026-08-25 10:30:00,31400.0,Tarjeta Debito,Getnet,Chile,Mobile App Android,0.39,0,0
TXN-2026-01109,2026-04-13 19:05:00,11300.0,Prepago Digital,Kushki,Chile,Mobile App Android,0.23,0,0
TXN-2026-01110,2026-04-05 02:44:00,40800.0,Transferencia Khipu,Getnet,Chile,Web Mobile,0.9,2,1
TXN-2026-01111,2026-05-21 16:43:00,24200.0,Transferencia Khipu,Getnet,Argentina,Mobile App Android,0.1,0,0
TXN-2026-01112,2026-03-20 22:35:00,118300.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.4,0,0
TXN-2026-01113,2026-02-03 14:49:00,6100.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App Android,0.28,0,0
TXN-2026-01114,2026-01-14 11:10:00,44100.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.14,0,0
TXN-2026-01115,2026-06-23 05:48:00,38300.0,Prepago Digital,Getnet,Chile,Web Desktop,0.45,0,0
TXN-2026-01116,2026-04-11 08:21:00,30700.0,Tarjeta Debito,Mercado Pago,Argentina,Mobile App Android,0.12,0,0
TXN-2026-01117,2026-02-07 21:35:00,14000.0,Tarjeta Debito,Kushki,Colombia,Web Mobile,0.27,0,0
TXN-2026-01118,2026-02-10 20:35:00,48100.0,Transferencia Khipu,Getnet,Chile,Web Mobile,0.14,0,0
TXN-2026-01119,2026-01-15 00:18:00,150900.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.69,2,1
TXN-2026-01120,2026-04-14 09:22:00,4600.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.09,0,0
TXN-2026-01121,2026-08-05 17:39:00,12900.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App iOS,0.33,0,0
TXN-2026-01122,2026-06-08 05:19:00,23900.0,Prepago Digital,Getnet,Colombia,Mobile App iOS,0.45,0,0
TXN-2026-01123,2026-07-04 12:20:00,13400.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App iOS,0.99,2,1
TXN-2026-01124,2026-06-29 20:34:00,17100.0,Tarjeta Credito,Kushki,Chile,Web Mobile,0.26,1,0
TXN-2026-01125,2026-05-14 16:36:00,98000.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.4,0,0
TXN-2026-01126,2026-04-15 00:12:00,55300.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.84,4,1
TXN-2026-01127,2026-06-18 00:01:00,15700.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App iOS,0.04,0,0
TXN-2026-01128,2026-08-16 05:01:00,14600.0,Tarjeta Debito,Kushki,Argentina,Web Mobile,0.34,0,0
TXN-2026-01129,2026-07-18 14:52:00,18800.0,Tarjeta Debito,Kushki,Chile,Mobile App iOS,0.41,0,0
TXN-2026-01130,2026-03-01 22:41:00,100000.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.07,0,0
TXN-2026-01131,2026-07-09 21:15:00,16500.0,Tarjeta Credito,Getnet,Perú,Mobile App Android,0.2,0,0
TXN-2026-01132,2026-03-30 11:29:00,19400.0,Tarjeta Debito,Kushki,Chile,Web Mobile,0.17,0,0
TXN-2026-01133,2026-08-28 23:49:00,49600.0,Transferencia Khipu,Kushki,Chile,Web Mobile,0.14,0,0
TXN-2026-01134,2026-04-10 10:46:00,1700.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.04,0,0
TXN-2026-01135,2026-08-20 17:54:00,9200.0,Prepago Digital,Kushki,Chile,Web Mobile,0.1,0,0
TXN-2026-01136,2026-08-28 02:08:00,124400.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App Android,0.33,0,0
TXN-2026-01137,2026-06-11 12:17:00,28100.0,Prepago Digital,Kushki,Chile,Web Desktop,0.02,0,0
TXN-2026-01138,2026-07-13 07:53:00,14000.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.2,0,0
TXN-2026-01139,2026-03-29 19:31:00,9800.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.42,0,0
TXN-2026-01140,2026-06-05 03:02:00,5900.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.32,0,0
TXN-2026-01141,2026-05-14 20:35:00,38300.0,Tarjeta Debito,Kushki,Chile,Web Desktop,0.4,0,0
TXN-2026-01142,2026-07-06 18:24:00,12300.0,Tarjeta Credito,Webpay Plus,Perú,Web Desktop,0.12,0,0
TXN-2026-01143,2026-07-15 09:01:00,20400.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.35,0,0
TXN-2026-01144,2026-03-13 20:39:00,385200.0,Prepago Digital,Mercado Pago,Chile,Mobile App Android,0.75,3,1
TXN-2026-01145,2026-04-29 17:57:00,16800.0,Tarjeta Debito,Getnet,Chile,Web Desktop,0.37,0,0
TXN-2026-01146,2026-04-17 20:13:00,27900.0,Tarjeta Debito,Kushki,Chile,Mobile App Android,0.37,0,0
TXN-2026-01147,2026-08-16 10:42:00,45600.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App Android,0.31,1,0
TXN-2026-01148,2026-08-05 04:15:00,11500.0,Transferencia Khipu,Webpay Plus,Chile,Mobile App iOS,0.29,1,0
TXN-2026-01149,2026-05-30 04:12:00,23300.0,Tarjeta Credito,Kushki,Perú,Web Desktop,0.05,1,0
TXN-2026-01150,2026-06-09 19:12:00,1700.0,Tarjeta Debito,Webpay Plus,EE.UU.,Web Mobile,0.19,0,0
TXN-2026-01151,2026-01-14 04:42:00,6900.0,Tarjeta Debito,Kushki,Argentina,Mobile App iOS,0.38,0,0
TXN-2026-01152,2026-06-24 21:49:00,62100.0,Tarjeta Credito,Getnet,Chile,Mobile App iOS,0.28,0,0
TXN-2026-01153,2026-02-23 22:48:00,30200.0,Tarjeta Debito,Getnet,Argentina,Web Desktop,0.16,0,0
TXN-2026-01154,2026-01-20 14:42:00,16300.0,Tarjeta Credito,Kushki,Chile,Mobile App iOS,0.08,0,0
TXN-2026-01155,2026-01-27 18:21:00,20600.0,Tarjeta Credito,Getnet,Chile,Mobile App Android,0.18,0,0
TXN-2026-01156,2026-04-26 17:42:00,69900.0,Tarjeta Credito,Mercado Pago,Chile,Mobile App Android,0.44,0,0
TXN-2026-01157,2026-07-01 09:21:00,4900.0,Tarjeta Credito,Mercado Pago,Chile,Web Mobile,0.25,0,0
TXN-2026-01158,2026-07-12 05:49:00,13200.0,Transferencia Khipu,Getnet,Chile,Mobile App iOS,0.18,1,0
TXN-2026-01159,2026-05-04 18:45:00,41600.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.42,0,0
TXN-2026-01160,2026-01-18 22:31:00,35700.0,Prepago Digital,Getnet,Chile,Web Mobile,0.42,0,0
TXN-2026-01161,2026-02-04 11:25:00,12100.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App Android,0.03,0,0
TXN-2026-01162,2026-08-02 07:05:00,18000.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.07,0,0
TXN-2026-01163,2026-05-09 20:02:00,5500.0,Prepago Digital,Mercado Pago,Chile,Mobile App Android,0.28,0,0
TXN-2026-01164,2026-03-28 00:57:00,28000.0,Tarjeta Credito,Webpay Plus,Argentina,Web Mobile,0.25,1,0
TXN-2026-01165,2026-03-18 22:22:00,14400.0,Tarjeta Debito,Getnet,Chile,Mobile App Android,0.07,0,0
TXN-2026-01166,2026-06-18 21:16:00,60100.0,Tarjeta Debito,Getnet,Colombia,Mobile App iOS,0.05,0,0
TXN-2026-01167,2026-07-28 21:30:00,24300.0,Tarjeta Debito,Webpay Plus,Chile,Web Mobile,0.31,0,0
TXN-2026-01168,2026-06-19 19:05:00,7300.0,Tarjeta Debito,Getnet,Chile,Web Mobile,0.43,0,0
TXN-2026-01169,2026-01-03 10:03:00,8300.0,Tarjeta Debito,Webpay Plus,Chile,Mobile App iOS,0.29,0,0
TXN-2026-01170,2026-04-07 19:08:00,5900.0,Tarjeta Debito,Getnet,Chile,Mobile App Android,0.13,0,0
TXN-2026-01171,2026-06-01 23:05:00,9900.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.36,0,0
TXN-2026-01172,2026-07-18 07:10:00,5800.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.2,0,0
TXN-2026-01173,2026-08-06 11:21:00,63000.0,Tarjeta Credito,Webpay Plus,EE.UU.,Mobile App iOS,0.35,0,0
TXN-2026-01174,2026-05-07 02:22:00,14400.0,Tarjeta Credito,Mercado Pago,Chile,Web Desktop,0.4,0,0
TXN-2026-01175,2026-01-31 00:08:00,3800.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.3,0,0
TXN-2026-01176,2026-08-05 04:40:00,2900.0,Transferencia Khipu,Getnet,Perú,Web Desktop,0.26,0,0
TXN-2026-01177,2026-08-12 11:12:00,43600.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.39,1,0
TXN-2026-01178,2026-07-27 08:08:00,19100.0,Tarjeta Debito,Mercado Pago,Chile,Web Desktop,0.3,0,0
TXN-2026-01179,2026-06-06 12:19:00,76000.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.04,0,0
TXN-2026-01180,2026-04-23 19:02:00,13400.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.18,0,0
TXN-2026-01181,2026-07-06 15:29:00,14400.0,Tarjeta Credito,Mercado Pago,Perú,Web Desktop,0.23,1,0
TXN-2026-01182,2026-01-24 13:54:00,16800.0,Tarjeta Debito,Webpay Plus,EE.UU.,Mobile App Android,0.41,0,0
TXN-2026-01183,2026-07-13 00:54:00,153200.0,Tarjeta Credito,Mercado Pago,EE.UU.,Mobile App Android,0.78,2,1
TXN-2026-01184,2026-07-01 21:03:00,22700.0,Prepago Digital,Webpay Plus,Chile,Web Desktop,0.14,0,0
TXN-2026-01185,2026-01-08 18:03:00,4400.0,Tarjeta Debito,Mercado Pago,Chile,Web Mobile,0.22,0,0
TXN-2026-01186,2026-04-29 04:29:00,14400.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App Android,0.38,0,0
TXN-2026-01187,2026-02-17 16:25:00,12100.0,Tarjeta Credito,Getnet,Chile,Web Desktop,0.23,0,0
TXN-2026-01188,2026-08-17 06:52:00,94700.0,Tarjeta Credito,Kushki,EE.UU.,Web Desktop,0.42,0,0
TXN-2026-01189,2026-04-20 23:53:00,8400.0,Tarjeta Debito,Mercado Pago,Chile,Web Desktop,0.16,0,0
TXN-2026-01190,2026-01-05 10:31:00,20100.0,Tarjeta Credito,Kushki,Chile,Web Desktop,0.15,1,0
TXN-2026-01191,2026-03-13 06:21:00,228600.0,Tarjeta Debito,Kushki,EE.UU.,Mobile App iOS,0.18,0,0
TXN-2026-01192,2026-03-08 13:39:00,21300.0,Tarjeta Credito,Mercado Pago,EE.UU.,Web Mobile,0.18,0,0
TXN-2026-01193,2026-03-18 21:40:00,7200.0,Tarjeta Credito,Kushki,Chile,Mobile App Android,0.15,0,0
TXN-2026-01194,2026-05-19 19:10:00,7900.0,Tarjeta Debito,Kushki,Chile,Web Mobile,0.33,0,0
TXN-2026-01195,2026-07-06 20:24:00,19700.0,Tarjeta Debito,Mercado Pago,Chile,Mobile App Android,0.13,0,0
TXN-2026-01196,2026-04-17 02:37:00,19700.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.44,0,0
TXN-2026-01197,2026-01-11 09:43:00,38200.0,Tarjeta Credito,Webpay Plus,Chile,Web Desktop,0.21,0,0
TXN-2026-01198,2026-08-27 00:15:00,42300.0,Tarjeta Credito,Webpay Plus,Chile,Web Mobile,0.82,3,1
TXN-2026-01199,2026-04-03 08:50:00,132700.0,Tarjeta Credito,Webpay Plus,Chile,Mobile App Android,0.08,1,0
TXN-2026-01200,2026-07-20 21:05:00,15500.0,Transferencia Khipu,Kushki,Chile,Mobile App Android,0.35,0,0
