ID_Orden,Fecha,Region,Canal_Venta,Categoria,Producto,Precio_Unitario_USD,Cantidad,Descuento,Venta_Total_USD
ORD-01123,2024-12-11,Biobío,Sitio Web,Periféricos,Mouse Inalámbrico Pro,951.0,2,0.1,1711.8
ORD-01124,2024-03-09,Antofagasta,Sitio Web,Monitores,Monitor Gaming 144Hz 27',868.0,3,0.0,2604.0
ORD-01125,2024-08-12,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,262.0,5,0.05,1244.5
ORD-01126,2024-02-03,RM Santiago,App Móvil,Periféricos,Teclado Mecánico RGB,568.0,4,0.1,2044.8
ORD-01127,2024-12-05,Valparaíso,App Móvil,Periféricos,Teclado Mecánico RGB,246.0,4,0.0,984.0
ORD-01128,2024-02-18,RM Santiago,App Móvil,Notebooks,Laptop Gamer i7 16GB,534.0,5,0.05,2536.5
ORD-01129,2024-01-29,Antofagasta,Sitio Web,Periféricos,Audífonos Noise Cancelling,758.0,2,0.0,1516.0
ORD-01130,2024-07-27,Biobío,Sitio Web,Notebooks,MacBook Pro M3,355.0,4,0.1,1278.0
ORD-01131,2024-09-04,RM Santiago,Sitio Web,Notebooks,Ultrabook Ryzen 7,245.0,4,0.05,931.0
ORD-01132,2024-10-09,RM Santiago,App Móvil,Periféricos,Audífonos Noise Cancelling,304.0,3,0.05,866.4
ORD-01133,2024-05-02,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,210.0,4,0.1,756.0
ORD-01134,2024-08-07,Biobío,Marketplace,Monitores,Monitor Gaming 144Hz 27',72.0,1,0.15,61.2
ORD-01135,2024-05-20,RM Santiago,Marketplace,Notebooks,Laptop Gamer i7 16GB,974.0,5,0.0,4870.0
ORD-01136,2024-07-09,RM Santiago,Sitio Web,Componentes,Disco SSD NVMe 2TB,1162.0,1,0.1,1045.8
ORD-01137,2024-01-12,Valparaíso,Sitio Web,Periféricos,Mouse Inalámbrico Pro,30.0,5,0.05,142.5
ORD-01138,2024-02-15,Biobío,Marketplace,Monitores,Monitor 4K 32' UltraWide,292.0,7,0.0,2044.0
ORD-01139,2024-02-14,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,1111.0,7,0.1,6999.3
ORD-01140,2024-08-05,Valparaíso,App Móvil,Periféricos,Audífonos Noise Cancelling,1187.0,5,0.0,5935.0
ORD-01141,2024-02-02,Antofagasta,App Móvil,Componentes,Tarjeta de Video RTX 4070,244.0,1,0.05,231.8
ORD-01142,2024-08-24,Antofagasta,Sitio Web,Periféricos,Audífonos Noise Cancelling,119.0,7,0.1,749.7
ORD-01143,2024-05-09,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,153.0,3,0.0,459.0
ORD-01144,2024-04-14,Valparaíso,Marketplace,Componentes,Tarjeta de Video RTX 4070,905.0,7,0.1,5701.5
ORD-01145,2024-09-22,Antofagasta,Marketplace,Periféricos,Teclado Mecánico RGB,241.0,3,0.15,614.55
ORD-01146,2024-07-07,Biobío,App Móvil,Periféricos,Mouse Inalámbrico Pro,894.0,6,0.1,4827.6
ORD-01147,2024-05-21,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,957.0,2,0.05,1818.3
ORD-01148,2024-08-05,Antofagasta,App Móvil,Notebooks,MacBook Pro M3,292.0,6,0.15,1489.2
ORD-01149,2024-08-13,Biobío,Sitio Web,Notebooks,MacBook Pro M3,1076.0,2,0.15,1829.2
ORD-01150,2024-06-28,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,764.0,1,0.05,725.8
ORD-01151,2024-08-15,Valparaíso,App Móvil,Componentes,Memoria RAM 32GB DDR5,705.0,6,0.1,3807.0
ORD-01152,2024-12-01,Antofagasta,App Móvil,Periféricos,Mouse Inalámbrico Pro,108.0,3,0.1,291.6
ORD-01153,2024-07-29,Antofagasta,Sitio Web,Monitores,Monitor Gaming 144Hz 27',232.0,3,0.15,591.6
ORD-01154,2024-05-02,Biobío,Marketplace,Componentes,Memoria RAM 32GB DDR5,189.0,3,0.1,510.3
ORD-01155,2024-11-17,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,1174.0,6,0.15,5987.4
ORD-01156,2024-09-07,RM Santiago,Marketplace,Componentes,Tarjeta de Video RTX 4070,772.0,5,0.0,3860.0
ORD-01157,2024-07-15,Biobío,Sitio Web,Monitores,Monitor Gaming 144Hz 27',1137.0,1,0.1,1023.3
ORD-01158,2024-01-04,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,267.0,7,0.1,1682.1
ORD-01159,2024-03-23,Valparaíso,Marketplace,Componentes,Memoria RAM 32GB DDR5,284.0,4,0.05,1079.2
ORD-01160,2024-07-10,RM Santiago,Sitio Web,Componentes,Disco SSD NVMe 2TB,125.0,1,0.05,118.75
ORD-01161,2024-04-26,Biobío,Marketplace,Notebooks,Ultrabook Ryzen 7,725.0,1,0.1,652.5
ORD-01162,2024-06-11,Valparaíso,Sitio Web,Monitores,Monitor 4K 32' UltraWide,68.0,4,0.0,272.0
ORD-01163,2024-02-08,Biobío,Marketplace,Periféricos,Audífonos Noise Cancelling,448.0,1,0.1,403.2
ORD-01164,2024-06-10,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,1065.0,2,0.15,1810.5
ORD-01165,2024-11-13,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,824.0,4,0.05,3131.2
ORD-01166,2024-09-01,Antofagasta,Marketplace,Monitores,Monitor 4K 32' UltraWide,26.0,3,0.15,66.3
ORD-01167,2024-11-26,Valparaíso,App Móvil,Notebooks,Laptop Gamer i7 16GB,775.0,6,0.15,3952.5
ORD-01168,2024-02-02,Valparaíso,Marketplace,Componentes,Disco SSD NVMe 2TB,475.0,1,0.05,451.25
ORD-01169,2024-10-21,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,1139.0,5,0.1,5125.5
ORD-01170,2024-03-18,RM Santiago,Marketplace,Monitores,Monitor 4K 32' UltraWide,799.0,1,0.0,799.0
ORD-01171,2024-01-23,Valparaíso,Marketplace,Periféricos,Audífonos Noise Cancelling,1191.0,4,0.1,4287.6
ORD-01172,2024-12-26,Antofagasta,App Móvil,Notebooks,Ultrabook Ryzen 7,71.0,5,0.0,355.0
ORD-01173,2024-04-24,Valparaíso,Marketplace,Monitores,Monitor Gaming 144Hz 27',929.0,2,0.0,1858.0
ORD-01174,2024-05-21,RM Santiago,App Móvil,Monitores,Monitor Gaming 144Hz 27',216.0,4,0.05,820.8
ORD-01175,2024-10-30,RM Santiago,Sitio Web,Componentes,Disco SSD NVMe 2TB,1016.0,3,0.1,2743.2
ORD-01176,2024-02-05,Biobío,App Móvil,Componentes,Tarjeta de Video RTX 4070,1151.0,3,0.1,3107.7
ORD-01177,2024-06-12,Valparaíso,Marketplace,Componentes,Disco SSD NVMe 2TB,817.0,6,0.15,4166.7
ORD-01178,2024-01-23,RM Santiago,Marketplace,Monitores,Monitor 4K 32' UltraWide,848.0,1,0.05,805.6
ORD-01179,2024-10-07,Antofagasta,App Móvil,Componentes,Memoria RAM 32GB DDR5,170.0,4,0.1,612.0
ORD-01180,2024-02-29,Antofagasta,App Móvil,Componentes,Disco SSD NVMe 2TB,865.0,7,0.0,6055.0
ORD-01181,2024-11-24,Antofagasta,App Móvil,Componentes,Memoria RAM 32GB DDR5,333.0,6,0.1,1798.2
ORD-01182,2024-05-01,Biobío,Marketplace,Notebooks,Laptop Gamer i7 16GB,791.0,6,0.1,4271.4
ORD-01183,2024-09-16,Antofagasta,Marketplace,Monitores,Monitor 4K 32' UltraWide,184.0,7,0.0,1288.0
ORD-01184,2024-04-20,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,748.0,2,0.05,1421.2
ORD-01185,2024-07-09,Valparaíso,Sitio Web,Periféricos,Audífonos Noise Cancelling,161.0,1,0.0,161.0
ORD-01186,2024-11-12,Antofagasta,App Móvil,Monitores,Monitor 4K 32' UltraWide,573.0,5,0.15,2435.25
ORD-01187,2024-10-15,RM Santiago,App Móvil,Componentes,Disco SSD NVMe 2TB,1100.0,5,0.15,4675.0
ORD-01188,2024-04-27,Valparaíso,Sitio Web,Notebooks,Ultrabook Ryzen 7,55.0,3,0.0,165.0
ORD-01189,2024-03-10,Antofagasta,App Móvil,Notebooks,MacBook Pro M3,786.0,5,0.1,3537.0
ORD-01190,2024-09-01,Valparaíso,App Móvil,Monitores,Monitor Gaming 144Hz 27',210.0,4,0.0,840.0
ORD-01191,2024-05-20,Valparaíso,App Móvil,Periféricos,Audífonos Noise Cancelling,1110.0,1,0.1,999.0
ORD-01192,2024-03-07,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,955.0,2,0.0,1910.0
ORD-01193,2024-05-10,Antofagasta,App Móvil,Componentes,Tarjeta de Video RTX 4070,284.0,2,0.1,511.2
ORD-01194,2024-05-13,RM Santiago,App Móvil,Monitores,Monitor Gaming 144Hz 27',964.0,6,0.15,4916.4
ORD-01195,2024-11-29,Antofagasta,Sitio Web,Monitores,Monitor Gaming 144Hz 27',258.0,1,0.15,219.3
ORD-01196,2024-10-16,Antofagasta,App Móvil,Periféricos,Mouse Inalámbrico Pro,468.0,1,0.15,397.8
ORD-01197,2024-02-28,RM Santiago,Sitio Web,Componentes,Disco SSD NVMe 2TB,1145.0,1,0.15,973.25
ORD-01198,2024-07-11,Antofagasta,App Móvil,Notebooks,MacBook Pro M3,451.0,6,0.05,2570.7
ORD-01199,2024-05-06,Biobío,Sitio Web,Periféricos,Mouse Inalámbrico Pro,205.0,3,0.05,584.25
ORD-01200,2024-09-15,Biobío,App Móvil,Monitores,Monitor 4K 32' UltraWide,912.0,3,0.05,2599.2
ORD-01201,2024-06-20,RM Santiago,App Móvil,Notebooks,Ultrabook Ryzen 7,485.0,6,0.1,2619.0
ORD-01202,2024-11-23,Biobío,App Móvil,Monitores,Monitor 4K 32' UltraWide,275.0,2,0.1,495.0
ORD-01203,2024-01-11,Biobío,App Móvil,Periféricos,Audífonos Noise Cancelling,497.0,1,0.15,422.45
ORD-01204,2024-04-18,Antofagasta,App Móvil,Componentes,Memoria RAM 32GB DDR5,819.0,3,0.05,2334.15
ORD-01205,2024-09-02,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,1133.0,7,0.0,7931.0
ORD-01206,2024-10-08,RM Santiago,Sitio Web,Monitores,Monitor Gaming 144Hz 27',292.0,3,0.0,876.0
ORD-01207,2024-12-24,Antofagasta,App Móvil,Periféricos,Audífonos Noise Cancelling,727.0,5,0.05,3453.25
ORD-01208,2024-10-14,Valparaíso,Sitio Web,Periféricos,Mouse Inalámbrico Pro,45.0,6,0.05,256.5
ORD-01209,2024-08-26,Valparaíso,App Móvil,Notebooks,Laptop Gamer i7 16GB,991.0,5,0.1,4459.5
ORD-01210,2024-05-22,Antofagasta,Sitio Web,Componentes,Memoria RAM 32GB DDR5,458.0,3,0.0,1374.0
ORD-01211,2024-01-06,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,520.0,7,0.15,3094.0
ORD-01212,2024-03-29,Antofagasta,Marketplace,Monitores,Monitor 4K 32' UltraWide,587.0,5,0.0,2935.0
ORD-01213,2024-02-19,Antofagasta,App Móvil,Componentes,Disco SSD NVMe 2TB,827.0,5,0.15,3514.75
ORD-01214,2024-01-03,Valparaíso,App Móvil,Componentes,Disco SSD NVMe 2TB,1112.0,2,0.1,2001.6
ORD-01215,2024-10-12,RM Santiago,App Móvil,Periféricos,Audífonos Noise Cancelling,1144.0,2,0.1,2059.2
ORD-01216,2024-02-08,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',1133.0,5,0.1,5098.5
ORD-01217,2024-01-08,Antofagasta,App Móvil,Notebooks,Laptop Gamer i7 16GB,764.0,3,0.15,1948.2
ORD-01218,2024-10-31,Valparaíso,App Móvil,Periféricos,Audífonos Noise Cancelling,66.0,3,0.15,168.3
ORD-01219,2024-11-24,RM Santiago,Marketplace,Notebooks,Ultrabook Ryzen 7,768.0,1,0.0,768.0
ORD-01220,2024-03-31,RM Santiago,Marketplace,Periféricos,Teclado Mecánico RGB,584.0,2,0.05,1109.6
ORD-01221,2024-07-10,Biobío,Sitio Web,Monitores,Monitor Gaming 144Hz 27',250.0,3,0.05,712.5
ORD-01222,2024-07-22,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',565.0,4,0.15,1921.0
ORD-01223,2024-10-04,RM Santiago,Sitio Web,Componentes,Tarjeta de Video RTX 4070,134.0,2,0.0,268.0
ORD-01224,2024-12-21,Antofagasta,App Móvil,Periféricos,Audífonos Noise Cancelling,39.0,1,0.15,33.15
ORD-01225,2024-11-03,RM Santiago,Marketplace,Componentes,Tarjeta de Video RTX 4070,969.0,4,0.05,3682.2
ORD-01226,2024-11-30,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,689.0,3,0.0,2067.0
ORD-01227,2024-03-05,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,36.0,5,0.15,153.0
ORD-01228,2024-10-06,Antofagasta,App Móvil,Notebooks,Ultrabook Ryzen 7,377.0,3,0.15,961.35
ORD-01229,2024-10-10,Biobío,Marketplace,Notebooks,Laptop Gamer i7 16GB,574.0,7,0.0,4018.0
ORD-01230,2024-08-05,Biobío,Marketplace,Notebooks,Laptop Gamer i7 16GB,334.0,4,0.15,1135.6
ORD-01231,2024-05-18,Valparaíso,Marketplace,Monitores,Monitor 4K 32' UltraWide,1192.0,5,0.15,5066.0
ORD-01232,2024-12-06,RM Santiago,Marketplace,Componentes,Tarjeta de Video RTX 4070,345.0,4,0.15,1173.0
ORD-01233,2024-11-05,Biobío,Sitio Web,Monitores,Monitor Gaming 144Hz 27',473.0,3,0.0,1419.0
ORD-01234,2024-05-24,Valparaíso,Sitio Web,Notebooks,Laptop Gamer i7 16GB,1011.0,6,0.05,5762.7
ORD-01235,2024-12-21,Valparaíso,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1158.0,3,0.0,3474.0
ORD-01236,2024-08-03,Valparaíso,App Móvil,Notebooks,Ultrabook Ryzen 7,566.0,2,0.1,1018.8
ORD-01237,2024-08-27,Valparaíso,Marketplace,Monitores,Monitor 4K 32' UltraWide,178.0,7,0.1,1121.4
ORD-01238,2024-06-18,RM Santiago,Marketplace,Componentes,Memoria RAM 32GB DDR5,693.0,1,0.0,693.0
ORD-01239,2024-07-23,Valparaíso,App Móvil,Monitores,Monitor 4K 32' UltraWide,441.0,2,0.15,749.7
ORD-01240,2024-11-19,Biobío,Sitio Web,Componentes,Tarjeta de Video RTX 4070,61.0,3,0.05,173.85
ORD-01241,2024-10-20,Valparaíso,App Móvil,Notebooks,MacBook Pro M3,173.0,7,0.15,1029.35
ORD-01242,2024-06-18,Antofagasta,App Móvil,Notebooks,Ultrabook Ryzen 7,110.0,4,0.0,440.0
ORD-01243,2024-03-20,Valparaíso,Marketplace,Monitores,Monitor Gaming 144Hz 27',938.0,7,0.15,5581.1
ORD-01244,2024-03-01,RM Santiago,Sitio Web,Notebooks,Ultrabook Ryzen 7,359.0,5,0.1,1615.5
ORD-01245,2024-05-12,Antofagasta,Marketplace,Notebooks,Laptop Gamer i7 16GB,553.0,1,0.15,470.05
ORD-01246,2024-04-10,Valparaíso,Marketplace,Componentes,Memoria RAM 32GB DDR5,53.0,4,0.1,190.8
ORD-01247,2024-06-25,Antofagasta,Marketplace,Notebooks,MacBook Pro M3,365.0,5,0.15,1551.25
ORD-01248,2024-05-13,Antofagasta,Marketplace,Componentes,Memoria RAM 32GB DDR5,356.0,2,0.05,676.4
ORD-01249,2024-03-01,Valparaíso,Sitio Web,Notebooks,MacBook Pro M3,409.0,5,0.05,1942.75
ORD-01250,2024-07-21,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,182.0,3,0.05,518.7
ORD-01251,2024-12-23,RM Santiago,Marketplace,Periféricos,Teclado Mecánico RGB,621.0,5,0.0,3105.0
ORD-01252,2024-07-22,Biobío,App Móvil,Componentes,Memoria RAM 32GB DDR5,1024.0,3,0.05,2918.4
ORD-01253,2024-05-03,Valparaíso,Sitio Web,Periféricos,Mouse Inalámbrico Pro,627.0,3,0.05,1786.95
ORD-01254,2024-09-09,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,923.0,3,0.0,2769.0
ORD-01255,2024-08-02,RM Santiago,Sitio Web,Componentes,Disco SSD NVMe 2TB,174.0,2,0.1,313.2
ORD-01256,2024-11-30,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,1019.0,6,0.15,5196.9
ORD-01257,2024-12-18,Antofagasta,Sitio Web,Componentes,Tarjeta de Video RTX 4070,339.0,3,0.1,915.3
ORD-01258,2024-05-31,RM Santiago,Sitio Web,Monitores,Monitor Gaming 144Hz 27',792.0,2,0.1,1425.6
ORD-01259,2024-04-19,Antofagasta,Marketplace,Componentes,Memoria RAM 32GB DDR5,137.0,4,0.0,548.0
ORD-01260,2024-05-01,Valparaíso,Marketplace,Periféricos,Teclado Mecánico RGB,151.0,3,0.0,453.0
ORD-01261,2024-07-10,Biobío,Sitio Web,Periféricos,Mouse Inalámbrico Pro,836.0,4,0.05,3176.8
ORD-01262,2024-08-28,Antofagasta,Marketplace,Componentes,Tarjeta de Video RTX 4070,1112.0,4,0.1,4003.2
ORD-01263,2024-07-11,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,728.0,1,0.05,691.6
ORD-01264,2024-06-09,Biobío,App Móvil,Componentes,Memoria RAM 32GB DDR5,1016.0,4,0.15,3454.4
ORD-01265,2024-06-10,Biobío,App Móvil,Notebooks,MacBook Pro M3,34.0,1,0.15,28.9
ORD-01266,2024-02-26,Biobío,Sitio Web,Notebooks,Laptop Gamer i7 16GB,220.0,6,0.15,1122.0
ORD-01267,2024-05-01,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,929.0,6,0.05,5295.3
ORD-01268,2024-03-02,Biobío,App Móvil,Notebooks,Ultrabook Ryzen 7,1135.0,6,0.15,5788.5
ORD-01269,2024-05-22,Antofagasta,Sitio Web,Notebooks,MacBook Pro M3,530.0,7,0.1,3339.0
ORD-01270,2024-05-08,Valparaíso,App Móvil,Monitores,Monitor Gaming 144Hz 27',671.0,3,0.0,2013.0
ORD-01271,2024-03-15,Biobío,Marketplace,Periféricos,Teclado Mecánico RGB,567.0,4,0.0,2268.0
ORD-01272,2024-10-24,Biobío,Marketplace,Periféricos,Mouse Inalámbrico Pro,252.0,6,0.0,1512.0
ORD-01273,2024-12-07,Antofagasta,Marketplace,Notebooks,Laptop Gamer i7 16GB,1030.0,3,0.1,2781.0
ORD-01274,2024-08-08,RM Santiago,Sitio Web,Notebooks,Ultrabook Ryzen 7,1040.0,1,0.15,884.0
ORD-01275,2024-01-16,RM Santiago,Marketplace,Periféricos,Audífonos Noise Cancelling,1049.0,7,0.1,6608.7
ORD-01276,2024-10-26,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',613.0,6,0.05,3494.1
ORD-01277,2024-05-28,Valparaíso,App Móvil,Periféricos,Audífonos Noise Cancelling,717.0,3,0.05,2043.45
ORD-01278,2024-05-01,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,528.0,3,0.05,1504.8
ORD-01279,2024-02-10,Valparaíso,App Móvil,Componentes,Disco SSD NVMe 2TB,1084.0,7,0.1,6829.2
ORD-01280,2024-08-09,Valparaíso,App Móvil,Notebooks,MacBook Pro M3,1114.0,5,0.15,4734.5
ORD-01281,2024-02-11,Valparaíso,Marketplace,Notebooks,Laptop Gamer i7 16GB,534.0,3,0.1,1441.8
ORD-01282,2024-02-02,Valparaíso,Sitio Web,Monitores,Monitor 4K 32' UltraWide,927.0,4,0.15,3151.8
ORD-01283,2024-01-12,Antofagasta,App Móvil,Componentes,Disco SSD NVMe 2TB,1009.0,7,0.1,6356.7
ORD-01284,2024-04-28,Valparaíso,Marketplace,Notebooks,Ultrabook Ryzen 7,594.0,1,0.0,594.0
ORD-01285,2024-11-26,RM Santiago,App Móvil,Notebooks,Laptop Gamer i7 16GB,1024.0,7,0.0,7168.0
ORD-01286,2024-07-12,RM Santiago,Sitio Web,Notebooks,Laptop Gamer i7 16GB,153.0,3,0.05,436.05
ORD-01287,2024-05-15,Biobío,Sitio Web,Notebooks,Ultrabook Ryzen 7,892.0,4,0.1,3211.2
ORD-01288,2024-08-14,Biobío,Sitio Web,Componentes,Tarjeta de Video RTX 4070,308.0,3,0.05,877.8
ORD-01289,2024-07-25,Biobío,App Móvil,Monitores,Monitor Gaming 144Hz 27',296.0,6,0.05,1687.2
ORD-01290,2024-12-16,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,251.0,7,0.05,1669.15
ORD-01291,2024-10-28,Biobío,App Móvil,Notebooks,MacBook Pro M3,391.0,6,0.1,2111.4
ORD-01292,2024-12-11,RM Santiago,Sitio Web,Periféricos,Teclado Mecánico RGB,823.0,6,0.1,4444.2
ORD-01293,2024-08-15,Valparaíso,Sitio Web,Monitores,Monitor Gaming 144Hz 27',915.0,4,0.05,3477.0
ORD-01294,2024-11-24,Biobío,App Móvil,Notebooks,Laptop Gamer i7 16GB,411.0,5,0.05,1952.25
ORD-01295,2024-12-08,Valparaíso,Sitio Web,Periféricos,Audífonos Noise Cancelling,1155.0,6,0.05,6583.5
ORD-01296,2024-09-30,RM Santiago,App Móvil,Notebooks,Ultrabook Ryzen 7,849.0,7,0.05,5645.85
ORD-01297,2024-02-15,Antofagasta,Marketplace,Monitores,Monitor Gaming 144Hz 27',456.0,6,0.0,2736.0
ORD-01298,2024-06-04,Antofagasta,Sitio Web,Componentes,Disco SSD NVMe 2TB,979.0,3,0.05,2790.15
ORD-01299,2024-11-12,Biobío,Sitio Web,Notebooks,Ultrabook Ryzen 7,672.0,1,0.05,638.4
ORD-01300,2024-02-15,RM Santiago,Sitio Web,Componentes,Memoria RAM 32GB DDR5,563.0,4,0.1,2026.8
ORD-01301,2024-02-19,RM Santiago,Marketplace,Componentes,Disco SSD NVMe 2TB,766.0,7,0.1,4825.8
ORD-01302,2024-10-26,RM Santiago,Marketplace,Notebooks,MacBook Pro M3,950.0,2,0.15,1615.0
ORD-01303,2024-05-24,Biobío,App Móvil,Componentes,Disco SSD NVMe 2TB,265.0,3,0.1,715.5
ORD-01304,2024-05-13,Biobío,Sitio Web,Monitores,Monitor 4K 32' UltraWide,929.0,1,0.15,789.65
ORD-01305,2024-01-29,Biobío,Sitio Web,Notebooks,MacBook Pro M3,1001.0,1,0.1,900.9
ORD-01306,2024-04-10,Valparaíso,App Móvil,Periféricos,Teclado Mecánico RGB,770.0,5,0.15,3272.5
ORD-01307,2024-07-25,RM Santiago,Sitio Web,Monitores,Monitor 4K 32' UltraWide,972.0,1,0.0,972.0
ORD-01308,2024-07-04,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,969.0,2,0.1,1744.2
ORD-01309,2024-04-15,RM Santiago,Sitio Web,Notebooks,Ultrabook Ryzen 7,67.0,5,0.15,284.75
ORD-01310,2024-07-28,Antofagasta,Sitio Web,Monitores,Monitor Gaming 144Hz 27',511.0,3,0.05,1456.35
ORD-01311,2024-04-19,Biobío,Marketplace,Notebooks,Laptop Gamer i7 16GB,560.0,6,0.1,3024.0
ORD-01312,2024-12-04,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,828.0,1,0.1,745.2
ORD-01313,2024-09-27,RM Santiago,App Móvil,Periféricos,Mouse Inalámbrico Pro,981.0,3,0.0,2943.0
ORD-01314,2024-12-11,RM Santiago,App Móvil,Componentes,Memoria RAM 32GB DDR5,983.0,5,0.15,4177.75
ORD-01315,2024-09-15,RM Santiago,Sitio Web,Periféricos,Teclado Mecánico RGB,474.0,1,0.1,426.6
ORD-01316,2024-05-31,Biobío,Sitio Web,Componentes,Disco SSD NVMe 2TB,1129.0,7,0.0,7903.0
ORD-01317,2024-03-17,RM Santiago,Marketplace,Notebooks,MacBook Pro M3,995.0,1,0.1,895.5
ORD-01318,2024-12-27,Valparaíso,Marketplace,Notebooks,Laptop Gamer i7 16GB,982.0,3,0.0,2946.0
ORD-01319,2024-10-15,RM Santiago,Sitio Web,Periféricos,Mouse Inalámbrico Pro,1020.0,3,0.0,3060.0
ORD-01320,2024-07-02,Valparaíso,Marketplace,Monitores,Monitor Gaming 144Hz 27',864.0,3,0.15,2203.2
ORD-01321,2024-01-12,Valparaíso,Sitio Web,Componentes,Memoria RAM 32GB DDR5,1190.0,4,0.05,4522.0
ORD-01322,2024-09-16,Valparaíso,Sitio Web,Periféricos,Teclado Mecánico RGB,1191.0,4,0.05,4525.8
ORD-01323,2024-09-14,RM Santiago,Marketplace,Notebooks,Laptop Gamer i7 16GB,1129.0,7,0.0,7903.0
ORD-01324,2024-08-05,Valparaíso,App Móvil,Notebooks,Ultrabook Ryzen 7,719.0,3,0.05,2049.15
ORD-01325,2024-04-05,Antofagasta,App Móvil,Notebooks,Laptop Gamer i7 16GB,197.0,3,0.1,531.9
ORD-01326,2024-08-23,Valparaíso,Sitio Web,Componentes,Memoria RAM 32GB DDR5,1013.0,2,0.1,1823.4
ORD-01327,2024-05-03,RM Santiago,Marketplace,Componentes,Memoria RAM 32GB DDR5,713.0,6,0.05,4064.1
ORD-01328,2024-11-25,RM Santiago,Marketplace,Componentes,Disco SSD NVMe 2TB,651.0,6,0.1,3515.4
ORD-01329,2024-04-11,RM Santiago,Marketplace,Notebooks,Laptop Gamer i7 16GB,437.0,5,0.0,2185.0
ORD-01330,2024-08-27,Valparaíso,App Móvil,Notebooks,Ultrabook Ryzen 7,783.0,2,0.15,1331.1
ORD-01331,2024-09-26,Antofagasta,Sitio Web,Periféricos,Audífonos Noise Cancelling,528.0,3,0.15,1346.4
ORD-01332,2024-01-26,Biobío,App Móvil,Notebooks,MacBook Pro M3,876.0,1,0.05,832.2
ORD-01333,2024-01-31,Valparaíso,App Móvil,Componentes,Tarjeta de Video RTX 4070,687.0,7,0.0,4809.0
ORD-01334,2024-03-30,RM Santiago,App Móvil,Notebooks,MacBook Pro M3,830.0,4,0.0,3320.0
ORD-01335,2024-03-25,Antofagasta,App Móvil,Notebooks,MacBook Pro M3,648.0,5,0.1,2916.0
ORD-01336,2024-07-06,Biobío,Marketplace,Notebooks,Laptop Gamer i7 16GB,367.0,7,0.0,2569.0
ORD-01337,2024-11-08,Antofagasta,App Móvil,Periféricos,Mouse Inalámbrico Pro,697.0,7,0.05,4635.05
ORD-01338,2024-04-06,Valparaíso,Marketplace,Periféricos,Mouse Inalámbrico Pro,424.0,6,0.15,2162.4
ORD-01339,2024-04-26,Biobío,Marketplace,Monitores,Monitor Gaming 144Hz 27',774.0,3,0.1,2089.8
ORD-01340,2024-12-10,Antofagasta,Sitio Web,Monitores,Monitor 4K 32' UltraWide,404.0,4,0.05,1535.2
ORD-01341,2024-06-27,Biobío,Marketplace,Monitores,Monitor Gaming 144Hz 27',418.0,7,0.1,2633.4
ORD-01342,2024-02-25,RM Santiago,App Móvil,Monitores,Monitor 4K 32' UltraWide,747.0,7,0.15,4444.65
ORD-01343,2024-12-14,Antofagasta,App Móvil,Monitores,Monitor Gaming 144Hz 27',900.0,1,0.15,765.0
ORD-01344,2024-07-02,RM Santiago,Marketplace,Notebooks,Laptop Gamer i7 16GB,677.0,5,0.05,3215.75
ORD-01345,2024-09-18,Valparaíso,App Móvil,Notebooks,Laptop Gamer i7 16GB,1172.0,6,0.15,5977.2
ORD-01346,2024-12-10,RM Santiago,Sitio Web,Periféricos,Teclado Mecánico RGB,646.0,3,0.1,1744.2
