ID_Ticket,Fecha_Apertura,Fecha_Cierre,Pais,Plataforma,Canal_Atencion,Categoria_Problema,Prioridad,Tiempo_Resolucion_Horas,CSAT_Satisfaccion
TCK-2024-00925,2026-09-01 18:05:02,2026-09-01 20:21:02,Perú,iOS,Formulario App,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00926,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Web Browser,Redes Sociales,Error de Autenticación / Login,Crítica,10.77,3
TCK-2024-00927,2026-08-28 06:54:07,2026-09-01 07:09:27,Perú,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Crítica,96.26,1
TCK-2024-00928,2026-08-27 11:09:57,2026-08-31 21:45:31,Perú,Smart TV,Formulario App,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-00929,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Web Browser,Email Soporte,Falla en Reproducción / Error System,Baja,10.91,3
TCK-2024-00930,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,Email Soporte,Interfaz No Responsiva / UX,Baja,47.71,2
TCK-2024-00931,2026-08-22 20:22:44,2026-08-23 01:50:47,Perú,iOS,Email Soporte,Error de Autenticación / Login,Alta,5.47,3
TCK-2024-00932,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,Smart TV,Formulario App,Error de Autenticación / Login,Crítica,2.27,5
TCK-2024-00933,2026-08-29 06:16:18,2026-08-29 17:02:41,Perú,Android,Email Soporte,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-00934,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Android,Formulario App,Falla en Reproducción / Error System,Media,96.26,2
TCK-2024-00935,2026-08-27 11:09:57,2026-08-31 21:45:31,Perú,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-00936,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Android,Redes Sociales,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-00937,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00938,2026-08-22 20:22:44,2026-08-23 01:50:47,Perú,Smart TV,Email Soporte,Error de Autenticación / Login,Media,5.47,4
TCK-2024-00939,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Android,ChatBot Web,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-00940,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Smart TV,ChatBot Web,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-00941,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Web Browser,Formulario App,Falla en Reproducción / Error System,Alta,96.26,1
TCK-2024-00942,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,iOS,Email Soporte,Falla en Reproducción / Error System,Crítica,106.59,1
TCK-2024-00943,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Web Browser,Email Soporte,Falla en Reproducción / Error System,Media,10.91,4
TCK-2024-00944,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Android,Email Soporte,Interfaz No Responsiva / UX,Baja,47.71,2
TCK-2024-00945,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Android,Redes Sociales,Error de Autenticación / Login,Alta,5.47,3
TCK-2024-00946,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Web Browser,Formulario App,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00947,2026-08-29 06:16:18,2026-08-29 17:02:41,Argentina,Android,Email Soporte,Error de Autenticación / Login,Media,10.77,3
TCK-2024-00948,2026-08-28 06:54:07,2026-09-01 07:09:27,México,iOS,Email Soporte,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00949,2026-08-27 11:09:57,2026-08-31 21:45:31,México,iOS,Formulario App,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-00950,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Media,10.91,4
TCK-2024-00951,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Web Browser,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,2
TCK-2024-00952,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,Web Browser,Formulario App,Error de Autenticación / Login,Media,5.47,3
TCK-2024-00953,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Smart TV,Email Soporte,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-00954,2026-08-29 06:16:18,2026-08-29 17:02:41,México,iOS,Email Soporte,Error de Autenticación / Login,Baja,10.77,2
TCK-2024-00955,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Android,Redes Sociales,Falla en Reproducción / Error System,Baja,96.26,2
TCK-2024-00956,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,iOS,ChatBot Web,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-00957,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Alta,10.91,2
TCK-2024-00958,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Web Browser,Email Soporte,Interfaz No Responsiva / UX,Alta,47.71,1
TCK-2024-00959,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Android,Redes Sociales,Error de Autenticación / Login,Media,5.47,3
TCK-2024-00960,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Android,ChatBot Web,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-00961,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Web Browser,ChatBot Web,Error de Autenticación / Login,Crítica,10.77,4
TCK-2024-00962,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Android,Email Soporte,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-00963,2026-08-27 11:09:57,2026-08-31 21:45:31,Perú,Android,Email Soporte,Falla en Reproducción / Error System,Baja,106.59,2
TCK-2024-00964,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,iOS,Email Soporte,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-00965,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Smart TV,Redes Sociales,Interfaz No Responsiva / UX,Alta,47.71,1
TCK-2024-00966,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,iOS,Redes Sociales,Error de Autenticación / Login,Media,5.47,2
TCK-2024-00967,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,Android,Redes Sociales,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00968,2026-08-29 06:16:18,2026-08-29 17:02:41,Perú,iOS,Email Soporte,Error de Autenticación / Login,Media,10.77,2
TCK-2024-00969,2026-08-28 06:54:07,2026-09-01 07:09:27,México,iOS,ChatBot Web,Falla en Reproducción / Error System,Alta,96.26,3
TCK-2024-00970,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,Smart TV,Email Soporte,Falla en Reproducción / Error System,Baja,106.59,3
TCK-2024-00971,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Crítica,10.91,4
TCK-2024-00972,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Android,Formulario App,Interfaz No Responsiva / UX,Crítica,47.71,1
TCK-2024-00973,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,iOS,ChatBot Web,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-00974,2026-09-01 18:05:02,2026-09-01 20:21:02,México,Android,Redes Sociales,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-00975,2026-08-29 06:16:18,2026-08-29 17:02:41,Argentina,Web Browser,ChatBot Web,Error de Autenticación / Login,Baja,10.77,4
TCK-2024-00976,2026-08-28 06:54:07,2026-09-01 07:09:27,México,Android,Email Soporte,Falla en Reproducción / Error System,Alta,96.26,1
TCK-2024-00977,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Android,Formulario App,Falla en Reproducción / Error System,Alta,106.59,2
TCK-2024-00978,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Baja,10.91,4
TCK-2024-00979,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Smart TV,Email Soporte,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00980,2026-08-22 20:22:44,2026-08-23 01:50:47,México,Smart TV,ChatBot Web,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-00981,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Smart TV,Email Soporte,Error de Autenticación / Login,Media,2.27,5
TCK-2024-00982,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Web Browser,Email Soporte,Error de Autenticación / Login,Crítica,10.77,3
TCK-2024-00983,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,3
TCK-2024-00984,2026-08-27 11:09:57,2026-08-31 21:45:31,México,iOS,ChatBot Web,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-00985,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Alta,10.91,3
TCK-2024-00986,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,Redes Sociales,Interfaz No Responsiva / UX,Media,47.71,3
TCK-2024-00987,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Smart TV,Redes Sociales,Error de Autenticación / Login,Baja,5.47,4
TCK-2024-00988,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,iOS,Redes Sociales,Error de Autenticación / Login,Media,2.27,4
TCK-2024-00989,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,iOS,ChatBot Web,Error de Autenticación / Login,Crítica,10.77,2
TCK-2024-00990,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Smart TV,Email Soporte,Falla en Reproducción / Error System,Baja,96.26,2
TCK-2024-00991,2026-08-27 11:09:57,2026-08-31 21:45:31,Perú,iOS,Formulario App,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-00992,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Web Browser,Formulario App,Falla en Reproducción / Error System,Media,10.91,2
TCK-2024-00993,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Smart TV,Email Soporte,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-00994,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Web Browser,Formulario App,Error de Autenticación / Login,Baja,5.47,2
TCK-2024-00995,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Web Browser,Formulario App,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-00996,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Android,Redes Sociales,Error de Autenticación / Login,Media,10.77,3
TCK-2024-00997,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,iOS,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,2
TCK-2024-00998,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,iOS,Redes Sociales,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-00999,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Crítica,10.91,2
TCK-2024-01000,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,iOS,Email Soporte,Interfaz No Responsiva / UX,Media,47.71,2
TCK-2024-01001,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Smart TV,ChatBot Web,Error de Autenticación / Login,Alta,5.47,3
TCK-2024-01002,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,iOS,ChatBot Web,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-01003,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,Android,Formulario App,Error de Autenticación / Login,Crítica,10.77,4
TCK-2024-01004,2026-08-28 06:54:07,2026-09-01 07:09:27,México,iOS,Redes Sociales,Falla en Reproducción / Error System,Baja,96.26,1
TCK-2024-01005,2026-08-27 11:09:57,2026-08-31 21:45:31,México,Android,Email Soporte,Falla en Reproducción / Error System,Crítica,106.59,1
TCK-2024-01006,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,iOS,ChatBot Web,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-01007,2026-08-27 00:19:15,2026-08-29 00:02:05,Perú,Web Browser,ChatBot Web,Interfaz No Responsiva / UX,Crítica,47.71,2
TCK-2024-01008,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,Web Browser,Redes Sociales,Error de Autenticación / Login,Alta,5.47,3
TCK-2024-01009,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Android,Formulario App,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01010,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,iOS,Formulario App,Error de Autenticación / Login,Alta,10.77,2
TCK-2024-01011,2026-08-28 06:54:07,2026-09-01 07:09:27,Colombia,Android,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-01012,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Web Browser,Email Soporte,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-01013,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Smart TV,Formulario App,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-01014,2026-08-27 00:19:15,2026-08-29 00:02:05,Colombia,Web Browser,ChatBot Web,Interfaz No Responsiva / UX,Alta,47.71,3
TCK-2024-01015,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,iOS,Email Soporte,Error de Autenticación / Login,Media,5.47,3
TCK-2024-01016,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Android,Redes Sociales,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-01017,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Smart TV,ChatBot Web,Error de Autenticación / Login,Crítica,10.77,4
TCK-2024-01018,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Android,ChatBot Web,Falla en Reproducción / Error System,Alta,96.26,1
TCK-2024-01019,2026-08-27 11:09:57,2026-08-31 21:45:31,México,Android,Formulario App,Falla en Reproducción / Error System,Crítica,106.59,1
TCK-2024-01020,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,iOS,Formulario App,Falla en Reproducción / Error System,Alta,10.91,3
TCK-2024-01021,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,Redes Sociales,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-01022,2026-08-22 20:22:44,2026-08-23 01:50:47,México,Web Browser,ChatBot Web,Error de Autenticación / Login,Media,5.47,2
TCK-2024-01023,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Android,Formulario App,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-01024,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,iOS,Redes Sociales,Error de Autenticación / Login,Alta,10.77,3
TCK-2024-01025,2026-08-28 06:54:07,2026-09-01 07:09:27,Perú,iOS,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,2
TCK-2024-01026,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Web Browser,Email Soporte,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-01027,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Android,Formulario App,Falla en Reproducción / Error System,Alta,10.91,2
TCK-2024-01028,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,ChatBot Web,Interfaz No Responsiva / UX,Baja,47.71,1
TCK-2024-01029,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,iOS,Email Soporte,Error de Autenticación / Login,Media,5.47,3
TCK-2024-01030,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Smart TV,Redes Sociales,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01031,2026-08-29 06:16:18,2026-08-29 17:02:41,Argentina,Smart TV,Email Soporte,Error de Autenticación / Login,Crítica,10.77,3
TCK-2024-01032,2026-08-28 06:54:07,2026-09-01 07:09:27,México,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Baja,96.26,1
TCK-2024-01033,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,Android,Email Soporte,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-01034,2026-08-27 10:52:04,2026-08-27 21:46:43,Colombia,Android,Formulario App,Falla en Reproducción / Error System,Baja,10.91,3
TCK-2024-01035,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Web Browser,Redes Sociales,Interfaz No Responsiva / UX,Baja,47.71,3
TCK-2024-01036,2026-08-22 20:22:44,2026-08-23 01:50:47,México,iOS,Formulario App,Error de Autenticación / Login,Baja,5.47,2
TCK-2024-01037,2026-09-01 18:05:02,2026-09-01 20:21:02,Perú,Web Browser,ChatBot Web,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01038,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,iOS,Formulario App,Error de Autenticación / Login,Media,10.77,4
TCK-2024-01039,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Smart TV,ChatBot Web,Falla en Reproducción / Error System,Media,96.26,2
TCK-2024-01040,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Smart TV,Formulario App,Falla en Reproducción / Error System,Alta,106.59,1
TCK-2024-01041,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Smart TV,Email Soporte,Falla en Reproducción / Error System,Alta,10.91,2
TCK-2024-01042,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Android,Redes Sociales,Interfaz No Responsiva / UX,Baja,47.71,1
TCK-2024-01043,2026-08-22 20:22:44,2026-08-23 01:50:47,México,Smart TV,Formulario App,Error de Autenticación / Login,Alta,5.47,4
TCK-2024-01044,2026-09-01 18:05:02,2026-09-01 20:21:02,Perú,iOS,Email Soporte,Error de Autenticación / Login,Crítica,2.27,4
TCK-2024-01045,2026-08-29 06:16:18,2026-08-29 17:02:41,México,iOS,Formulario App,Error de Autenticación / Login,Alta,10.77,2
TCK-2024-01046,2026-08-28 06:54:07,2026-09-01 07:09:27,México,Smart TV,Email Soporte,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-01047,2026-08-27 11:09:57,2026-08-31 21:45:31,México,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Media,106.59,3
TCK-2024-01048,2026-08-27 10:52:04,2026-08-27 21:46:43,Chile,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-01049,2026-08-27 00:19:15,2026-08-29 00:02:05,Colombia,Web Browser,Formulario App,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-01050,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,Android,Redes Sociales,Error de Autenticación / Login,Alta,5.47,4
TCK-2024-01051,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,iOS,Redes Sociales,Error de Autenticación / Login,Baja,2.27,5
TCK-2024-01052,2026-08-29 06:16:18,2026-08-29 17:02:41,Colombia,iOS,Email Soporte,Error de Autenticación / Login,Media,10.77,3
TCK-2024-01053,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,Smart TV,Formulario App,Falla en Reproducción / Error System,Alta,96.26,1
TCK-2024-01054,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,iOS,Email Soporte,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-01055,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-01056,2026-08-27 00:19:15,2026-08-29 00:02:05,Colombia,Web Browser,Email Soporte,Interfaz No Responsiva / UX,Crítica,47.71,2
TCK-2024-01057,2026-08-22 20:22:44,2026-08-23 01:50:47,Perú,Android,Email Soporte,Error de Autenticación / Login,Media,5.47,2
TCK-2024-01058,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,iOS,ChatBot Web,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-01059,2026-08-29 06:16:18,2026-08-29 17:02:41,Perú,Smart TV,Formulario App,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-01060,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,iOS,Formulario App,Falla en Reproducción / Error System,Media,96.26,1
TCK-2024-01061,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Android,Email Soporte,Falla en Reproducción / Error System,Baja,106.59,2
TCK-2024-01062,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Alta,10.91,2
TCK-2024-01063,2026-08-27 00:19:15,2026-08-29 00:02:05,Perú,Android,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,2
TCK-2024-01064,2026-08-22 20:22:44,2026-08-23 01:50:47,Chile,Web Browser,Formulario App,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-01065,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,iOS,Formulario App,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-01066,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Web Browser,Formulario App,Error de Autenticación / Login,Media,10.77,3
TCK-2024-01067,2026-08-28 06:54:07,2026-09-01 07:09:27,México,Smart TV,Formulario App,Falla en Reproducción / Error System,Alta,96.26,1
TCK-2024-01068,2026-08-27 11:09:57,2026-08-31 21:45:31,Perú,Web Browser,Redes Sociales,Falla en Reproducción / Error System,Baja,106.59,2
TCK-2024-01069,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Android,Redes Sociales,Falla en Reproducción / Error System,Alta,10.91,3
TCK-2024-01070,2026-08-27 00:19:15,2026-08-29 00:02:05,México,Web Browser,Redes Sociales,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-01071,2026-08-22 20:22:44,2026-08-23 01:50:47,México,Smart TV,ChatBot Web,Error de Autenticación / Login,Media,5.47,3
TCK-2024-01072,2026-09-01 18:05:02,2026-09-01 20:21:02,Perú,Web Browser,Email Soporte,Error de Autenticación / Login,Media,2.27,5
TCK-2024-01073,2026-08-29 06:16:18,2026-08-29 17:02:41,Argentina,iOS,Redes Sociales,Error de Autenticación / Login,Baja,10.77,2
TCK-2024-01074,2026-08-28 06:54:07,2026-09-01 07:09:27,Argentina,iOS,Formulario App,Falla en Reproducción / Error System,Crítica,96.26,1
TCK-2024-01075,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Smart TV,Formulario App,Falla en Reproducción / Error System,Media,106.59,2
TCK-2024-01076,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Web Browser,ChatBot Web,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-01077,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,Android,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,2
TCK-2024-01078,2026-08-22 20:22:44,2026-08-23 01:50:47,Argentina,Web Browser,Formulario App,Error de Autenticación / Login,Media,5.47,3
TCK-2024-01079,2026-09-01 18:05:02,2026-09-01 20:21:02,México,iOS,Email Soporte,Error de Autenticación / Login,Media,2.27,4
TCK-2024-01080,2026-08-29 06:16:18,2026-08-29 17:02:41,Argentina,Smart TV,Formulario App,Error de Autenticación / Login,Crítica,10.77,3
TCK-2024-01081,2026-08-28 06:54:07,2026-09-01 07:09:27,México,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Alta,96.26,2
TCK-2024-01082,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,Web Browser,Formulario App,Falla en Reproducción / Error System,Baja,106.59,1
TCK-2024-01083,2026-08-27 10:52:04,2026-08-27 21:46:43,México,Web Browser,Formulario App,Falla en Reproducción / Error System,Alta,10.91,4
TCK-2024-01084,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Web Browser,Email Soporte,Interfaz No Responsiva / UX,Baja,47.71,1
TCK-2024-01085,2026-08-22 20:22:44,2026-08-23 01:50:47,México,Android,Redes Sociales,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-01086,2026-09-01 18:05:02,2026-09-01 20:21:02,Colombia,Web Browser,Redes Sociales,Error de Autenticación / Login,Media,2.27,4
TCK-2024-01087,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Web Browser,ChatBot Web,Error de Autenticación / Login,Media,10.77,4
TCK-2024-01088,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,iOS,Redes Sociales,Falla en Reproducción / Error System,Alta,96.26,2
TCK-2024-01089,2026-08-27 11:09:57,2026-08-31 21:45:31,Argentina,Smart TV,Redes Sociales,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-01090,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Android,Redes Sociales,Falla en Reproducción / Error System,Baja,10.91,3
TCK-2024-01091,2026-08-27 00:19:15,2026-08-29 00:02:05,Argentina,iOS,Redes Sociales,Interfaz No Responsiva / UX,Baja,47.71,2
TCK-2024-01092,2026-08-22 20:22:44,2026-08-23 01:50:47,México,Android,Formulario App,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-01093,2026-09-01 18:05:02,2026-09-01 20:21:02,Perú,Web Browser,ChatBot Web,Error de Autenticación / Login,Baja,2.27,4
TCK-2024-01094,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,Smart TV,Email Soporte,Error de Autenticación / Login,Crítica,10.77,2
TCK-2024-01095,2026-08-28 06:54:07,2026-09-01 07:09:27,México,iOS,Email Soporte,Falla en Reproducción / Error System,Baja,96.26,1
TCK-2024-01096,2026-08-27 11:09:57,2026-08-31 21:45:31,Colombia,Android,ChatBot Web,Falla en Reproducción / Error System,Media,106.59,1
TCK-2024-01097,2026-08-27 10:52:04,2026-08-27 21:46:43,Argentina,Android,Redes Sociales,Falla en Reproducción / Error System,Media,10.91,3
TCK-2024-01098,2026-08-27 00:19:15,2026-08-29 00:02:05,Colombia,Web Browser,ChatBot Web,Interfaz No Responsiva / UX,Baja,47.71,2
TCK-2024-01099,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,Web Browser,Email Soporte,Error de Autenticación / Login,Baja,5.47,3
TCK-2024-01100,2026-09-01 18:05:02,2026-09-01 20:21:02,Chile,Smart TV,ChatBot Web,Error de Autenticación / Login,Baja,2.27,4
TCK-2024-01101,2026-08-29 06:16:18,2026-08-29 17:02:41,Chile,iOS,Redes Sociales,Error de Autenticación / Login,Baja,10.77,4
TCK-2024-01102,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Android,Redes Sociales,Falla en Reproducción / Error System,Alta,96.26,1
TCK-2024-01103,2026-08-27 11:09:57,2026-08-31 21:45:31,Chile,iOS,Formulario App,Falla en Reproducción / Error System,Baja,106.59,2
TCK-2024-01104,2026-08-27 10:52:04,2026-08-27 21:46:43,Perú,Smart TV,Email Soporte,Falla en Reproducción / Error System,Alta,10.91,4
TCK-2024-01105,2026-08-27 00:19:15,2026-08-29 00:02:05,Chile,Android,ChatBot Web,Interfaz No Responsiva / UX,Media,47.71,1
TCK-2024-01106,2026-08-22 20:22:44,2026-08-23 01:50:47,Colombia,Android,Formulario App,Error de Autenticación / Login,Alta,5.47,4
TCK-2024-01107,2026-09-01 18:05:02,2026-09-01 20:21:02,Argentina,iOS,Email Soporte,Error de Autenticación / Login,Alta,2.27,5
TCK-2024-01108,2026-08-29 06:16:18,2026-08-29 17:02:41,Perú,iOS,Formulario App,Error de Autenticación / Login,Baja,10.77,3
TCK-2024-01109,2026-08-28 06:54:07,2026-09-01 07:09:27,Chile,Smart TV,Formulario App,Falla en Reproducción / Error System,Media,96.26,1
